"","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU_5101","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_5103","Archaea","Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota"
"OTU_5104","Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","Unclassified_Victivallales","Unclassified_Victivallales","Unclassified_Victivallales"
"OTU_5105","Bacteria","MBNT15","Unclassified_MBNT15","Unclassified_MBNT15","Unclassified_MBNT15","Unclassified_MBNT15","Unclassified_MBNT15"
"OTU_5108","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_5109","Archaea","Odinarchaeota","Unclassified_Odinarchaeota","Unclassified_Odinarchaeota","Unclassified_Odinarchaeota","Unclassified_Odinarchaeota","Unclassified_Odinarchaeota"
"OTU_5110","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Schleiferiaceae","Schleiferia","Unclassified_Schleiferia"
"OTU_5111","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_5112","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_5113","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria"
"OTU_5114","Bacteria","Planctomycetota","Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage"
"OTU_5115","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Unclassified_Fibrobacterales","Unclassified_Fibrobacterales","Unclassified_Fibrobacterales"
"OTU_5116","Bacteria","Calditrichota","Calditrichia","Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales"
"OTU_5117","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_5118","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Unclassified_Spirochaetales","Unclassified_Spirochaetales","Unclassified_Spirochaetales"
"OTU_5119","Archaea","Hydrothermarchaeota","Unclassified_Hydrothermarchaeota","Unclassified_Hydrothermarchaeota","Unclassified_Hydrothermarchaeota","Unclassified_Hydrothermarchaeota","Unclassified_Hydrothermarchaeota"
"OTU_5120","Archaea","Aenigmarchaeota","Aenigmarchaeia","Aenigmarchaeales","Unclassified_Aenigmarchaeales","Unclassified_Aenigmarchaeales","Unclassified_Aenigmarchaeales"
"OTU_5121","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_5122","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_5123","Bacteria","Planctomycetota","Phycisphaerae","mle1-8","Unclassified_mle1-8","Unclassified_mle1-8","Unclassified_mle1-8"
"OTU_5124","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia"
"OTU_5125","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Unclassified_Mycobacterium"
"OTU_5126","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 7","Unclassified_Clostridium sensu stricto 7"
"OTU_5127","Archaea","Thermoplasmatota","Thermoplasmata","SG8-5","Unclassified_SG8-5","Unclassified_SG8-5","Unclassified_SG8-5"
"OTU_5128","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","Unclassified_SB-5","Unclassified_SB-5"
"OTU_5129","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_5130","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia"
"OTU_5131","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_5132","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_5133","Bacteria","Chloroflexi","Dehalococcoidia","MB-C2-126","Unclassified_MB-C2-126","Unclassified_MB-C2-126","Unclassified_MB-C2-126"
"OTU_5134","Bacteria","Myxococcota","Polyangia","PS-B29","Unclassified_PS-B29","Unclassified_PS-B29","Unclassified_PS-B29"
"OTU_5135","Archaea","Micrarchaeota","Micrarchaeia","Unclassified_Micrarchaeia","Unclassified_Micrarchaeia","Unclassified_Micrarchaeia","Unclassified_Micrarchaeia"
"OTU_5136","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_5137","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_5138","Bacteria","Bacteroidota","Bacteroidia","Unclassified_Bacteroidia","Unclassified_Bacteroidia","Unclassified_Bacteroidia","Unclassified_Bacteroidia"
"OTU_5139","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_5140","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_5141","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales"
"OTU_5142","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales"
"OTU_5143","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","Unclassified_KF-JG30-B3","Unclassified_KF-JG30-B3"
"OTU_5144","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_5145","Bacteria","Myxococcota","bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25"
"OTU_5146","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter","Unclassified_Portibacter"
"OTU_5147","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Unclassified_Methyloligellaceae","Unclassified_Methyloligellaceae"
"OTU_5148","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Unclassified_Chitinophagales","Unclassified_Chitinophagales","Unclassified_Chitinophagales"
"OTU_5149","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales"
"OTU_5150","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_5151","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_5152","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified_Blastopirellula"
"OTU_5153","Bacteria","Myxococcota","Polyangia","Polyangiales","Unclassified_Polyangiales","Unclassified_Polyangiales","Unclassified_Polyangiales"
"OTU_5154","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_5155","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Unclassified_Pirellulales","Unclassified_Pirellulales","Unclassified_Pirellulales"
"OTU_5156","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Unclassified_Nannocystaceae","Unclassified_Nannocystaceae"
"OTU_5157","Bacteria","Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota"
"OTU_5158","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_5159","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified_Haliangium"
"OTU_5160","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","Unclassified_OM27 clade"
"OTU_5161","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified_Phycisphaeraceae","Unclassified_Phycisphaeraceae"
"OTU_5162","Archaea","Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota"
"OTU_5163","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified_Blastopirellula"
"OTU_5164","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Unclassified_Pirellulales","Unclassified_Pirellulales","Unclassified_Pirellulales"
"OTU_5165","Bacteria","Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota"
"OTU_5166","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales"
"OTU_5167","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified_Saprospiraceae","Unclassified_Saprospiraceae"
"OTU_5168","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_5169","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Unclassified_Thioalkalispiraceae","Unclassified_Thioalkalispiraceae"
"OTU_5170","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_5171","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_5172","Bacteria","Nitrospirota","Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia"
"OTU_5173","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Unclassified_Tistrellales","Unclassified_Tistrellales","Unclassified_Tistrellales"
"OTU_5174","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales"
"OTU_5175","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_5176","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_5177","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Unclassified_Verrucomicrobiales","Unclassified_Verrucomicrobiales","Unclassified_Verrucomicrobiales"
"OTU_5178","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Unclassified_Thiotrichaceae","Unclassified_Thiotrichaceae"
"OTU_5179","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Unclassified_Calditrichaceae","Unclassified_Calditrichaceae"
"OTU_5180","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified_Saprospiraceae","Unclassified_Saprospiraceae"
"OTU_5181","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_5182","Bacteria","Planctomycetota","BD7-11","Unclassified_BD7-11","Unclassified_BD7-11","Unclassified_BD7-11","Unclassified_BD7-11"
"OTU_5183","Archaea","Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota"
"OTU_5184","Bacteria","Planctomycetota","Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage"
"OTU_5185","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales"
"OTU_5186","Bacteria","Chloroflexi","Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae"
"OTU_5188","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Unclassified_Bdellovibrionales","Unclassified_Bdellovibrionales","Unclassified_Bdellovibrionales"
"OTU_5189","Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","Unclassified_Desulfatiglans"
"OTU_5190","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_5191","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified_Spirochaetaceae","Unclassified_Spirochaetaceae"
"OTU_5192","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_5193","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Unclassified_Chitinophagales","Unclassified_Chitinophagales","Unclassified_Chitinophagales"
"OTU_5194","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564 sediment group","Unclassified_AKAU3564 sediment group","Unclassified_AKAU3564 sediment group"
"OTU_5195","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Unclassified_PB19","Unclassified_PB19","Unclassified_PB19"
"OTU_5196","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_5197","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_5198","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Unclassified_Bdellovibrionaceae","Unclassified_Bdellovibrionaceae"
"OTU_5199","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_5200","Bacteria","Acidobacteriota","AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28"
"OTU_5201","Bacteria","Firmicutes","Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Unclassified_Clostridia"
"OTU_5202","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_5203","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter","Unclassified_Fusibacter"
"OTU_5204","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales"
"OTU_5205","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales"
"OTU_5206","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Unclassified_Tistrellales","Unclassified_Tistrellales","Unclassified_Tistrellales"
"OTU_5207","Archaea","Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota"
"OTU_5208","Bacteria","Myxococcota","Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia"
"OTU_5209","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_5210","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified_Cyclobacteriaceae","Unclassified_Cyclobacteriaceae"
"OTU_5211","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_5212","Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","Unclassified_Hydrogenedensaceae","Unclassified_Hydrogenedensaceae"
"OTU_5213","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Unclassified_Thiotrichaceae","Unclassified_Thiotrichaceae"
"OTU_5214","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified_Gemmatimonadaceae","Unclassified_Gemmatimonadaceae"
"OTU_5215","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_5216","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_5217","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Unclassified_Coxiellaceae","Unclassified_Coxiellaceae"
"OTU_5218","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","Unclassified_Thiomicrospiraceae","Unclassified_Thiomicrospiraceae"
"OTU_5219","Bacteria","Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota","Unclassified_Desulfobacterota"
"OTU_5220","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC AAA286-E23","Unclassified_SCGC AAA286-E23","Unclassified_SCGC AAA286-E23"
"OTU_5221","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_5222","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Unclassified_Spirochaeta"
"OTU_5223","Bacteria","LCP-89","Unclassified_LCP-89","Unclassified_LCP-89","Unclassified_LCP-89","Unclassified_LCP-89","Unclassified_LCP-89"
"OTU_5224","Bacteria","Margulisbacteria","Unclassified_Margulisbacteria","Unclassified_Margulisbacteria","Unclassified_Margulisbacteria","Unclassified_Margulisbacteria","Unclassified_Margulisbacteria"
"OTU_5225","Bacteria","Planctomycetota","Phycisphaerae","CCM11a","Unclassified_CCM11a","Unclassified_CCM11a","Unclassified_CCM11a"
"OTU_5226","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_5227","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Unclassified_Sandaracinaceae","Unclassified_Sandaracinaceae"
"OTU_5228","Bacteria","Sumerlaeota","Sumerlaeia","Unclassified_Sumerlaeia","Unclassified_Sumerlaeia","Unclassified_Sumerlaeia","Unclassified_Sumerlaeia"
"OTU_5229","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Unclassified_Diplorickettsiales","Unclassified_Diplorickettsiales","Unclassified_Diplorickettsiales"
"OTU_5230","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_5231","Bacteria","Verrucomicrobiota","Omnitrophia","Unclassified_Omnitrophia","Unclassified_Omnitrophia","Unclassified_Omnitrophia","Unclassified_Omnitrophia"
"OTU_5232","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_5233","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified_Spirochaetaceae","Unclassified_Spirochaetaceae"
"OTU_5234","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Unclassified_Latescibacteraceae","Unclassified_Latescibacteraceae"
"OTU_5235","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_5236","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Unclassified_Oligoflexales","Unclassified_Oligoflexales","Unclassified_Oligoflexales"
"OTU_5237","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified_Saprospiraceae","Unclassified_Saprospiraceae"
"OTU_5238","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria"
"OTU_5239","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_5240","Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Lenti-02","Unclassified_Lenti-02","Unclassified_Lenti-02"
"OTU_5241","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_5242","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_5243","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","Unclassified_DEV007","Unclassified_DEV007"
"OTU_5244","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales"
"OTU_5245","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_5246","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_5247","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Unclassified_Pirellulales","Unclassified_Pirellulales","Unclassified_Pirellulales"
"OTU_5248","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41"
"OTU_5249","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_5250","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Unclassified_Bdellovibrionaceae","Unclassified_Bdellovibrionaceae"
"OTU_5251","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified_Spirochaetaceae","Unclassified_Spirochaetaceae"
"OTU_5252","Archaea","Aenigmarchaeota","Unclassified_Aenigmarchaeota","Unclassified_Aenigmarchaeota","Unclassified_Aenigmarchaeota","Unclassified_Aenigmarchaeota","Unclassified_Aenigmarchaeota"
"OTU_5253","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Unclassified_Desulfobacteraceae","Unclassified_Desulfobacteraceae"
"OTU_5254","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Unclassified_Latescibacteraceae","Unclassified_Latescibacteraceae"
"OTU_5255","Archaea","Thermoplasmatota","Thermoplasmata","Marine Benthic Group D and DHVEG-1","Unclassified_Marine Benthic Group D and DHVEG-1","Unclassified_Marine Benthic Group D and DHVEG-1","Unclassified_Marine Benthic Group D and DHVEG-1"
"OTU_5256","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_5257","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1","Unclassified_SEEP-SRB1"
"OTU_5258","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_5259","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Unclassified_Gemmatimonadales","Unclassified_Gemmatimonadales","Unclassified_Gemmatimonadales"
"OTU_5260","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Unclassified_Calditrichaceae","Unclassified_Calditrichaceae"
"OTU_5261","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Unclassified_Caldilineaceae","Unclassified_Caldilineaceae"
"OTU_5262","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_5263","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Unclassified_Desulfosarcinaceae","Unclassified_Desulfosarcinaceae"
"OTU_5264","Bacteria","Chloroflexi","Anaerolineae","SBR1031","Unclassified_SBR1031","Unclassified_SBR1031","Unclassified_SBR1031"
"OTU_5265","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales"
